survey version standard shift  PS1-g PS1-r PS1-i PS1-z 
PS1 PS1 sssj143459 0 17.9746 18.2738 18.5596 18.7964
PS1 PS1 sssj143459 0 17.9707 18.2706 18.5575 18.7953
PS1 PS1 sssj143459 0 17.9734 18.2722 18.5577 18.7944
PS1 PS1 sssj143459 0 17.9739 18.2717 18.5569 18.7935
PS1 PS1 sssj183717 0 17.7684 18.0821 18.3801 18.6259
PS1 PS1 sssj183717 0 17.7691 18.083 18.3808 18.6263
PS1 PS1 sssj183717 0 17.767 18.0809 18.3795 18.6258
PS1 PS1 sssj183717 0 17.7702 18.0841 18.3811 18.6258
PS1 PS1 sssj183717 0 17.7721 18.0839 18.3818 18.6279
PS1 PS1 sssj183717 0 17.7683 18.083 18.3816 18.6277
PS1 PS1 sssj183717 0 17.7717 18.0842 18.3829 18.6298
PS1 PS1 sssj183717 0 17.7705 18.0807 18.3757 18.6193
PS1 PS1 sssj183717 0 17.7731 18.0841 18.3794 18.6229
PS1 PS1 sssj183717 0 17.773 18.085 18.382 18.6271
PS1 PS1 sssj183717 0 17.7693 18.0823 18.3801 18.626
PS1 PS1 sssj183717 0 17.7693 18.0829 18.3813 18.6275
PS1 PS1 sssj183717 0 17.7711 18.0844 18.3812 18.626
PS1 PS1 sssj183717 0 17.7715 18.0829 18.381 18.6275
PS1 PS1 sssj183717 0 17.7705 18.0827 18.3794 18.6242
PS1 PS1 sssj183717 0 17.7715 18.0823 18.3791 18.6245
PS1 PS1 sssj183717 0 17.772 18.0816 18.3782 18.6238
PS1 PS1 sssj183717 0 17.7685 18.0839 18.3823 18.628
PS1 PS1 sssj183717 0 17.773 18.0826 18.3797 18.6258
PS1 PS1 sssj183717 0 17.7685 18.0818 18.3819 18.6301
PS1 PS1 sssj183717 0 17.771 18.084 18.3826 18.6294
PS1 PS1 sssj183717 0 17.7703 18.0827 18.3809 18.6273
PS1 PS1 sssj183717 0 17.771 18.0824 18.3786 18.6232
PS1 PS1 sssj183717 0 17.7717 18.0842 18.381 18.626
PS1 PS1 sssj183717 0 17.77 18.0833 18.3822 18.6291
PS1 PS1 sssj183717 0 17.773 18.0857 18.3824 18.627
PS1 PS1 sssj183717 0 17.7709 18.0839 18.3822 18.6286
PS1 PS1 sssj183717 0 17.769 18.0838 18.3815 18.6266
PS1 PS1 sssj183717 0 17.7697 18.0844 18.3827 18.6286
PS1 PS1 sssj183717 0 17.7721 18.0835 18.3793 18.6234
PS1 PS1 sssj183717 0 17.7702 18.0841 18.3823 18.6281
PS1 PS1 sssj183717 0 17.7718 18.083 18.3813 18.6283
PS1 PS1 sssj183717 0 17.7726 18.0815 18.3789 18.6257
PS1 PS1 sssj183717 0 17.7707 18.0825 18.3794 18.6246
PS1 PS1 sssj183717 0 17.7708 18.0841 18.3817 18.6273
PS1 PS1 sssj183717 0 17.772 18.0814 18.3787 18.6249
PS1 PS1 sssj183717 0 17.7691 18.0813 18.3779 18.6228
PS1 PS1 sssj183717 0 17.7698 18.0816 18.378 18.6229
PS1 PS1 sssj183717 0 17.7679 18.0821 18.3806 18.6269
PS1 PS1 sssj183717 0 17.7714 18.0826 18.3792 18.6246
PS1 PS1 sssj183717 0 17.7708 18.0822 18.3787 18.6235
PS1 PS1 sssj183717 0 17.7727 18.0843 18.3815 18.6271
PS1 PS1 sssj183717 0 17.7699 18.0821 18.3799 18.6259
PS1 PS1 sssj183717 0 17.7713 18.0844 18.3832 18.6298
PS1 PS1 sssj183717 0 17.7737 18.0841 18.3809 18.6266
PS1 PS1 sssj183717 0 17.7692 18.083 18.38 18.6245
PS1 PS1 sssj183717 0 17.7704 18.0839 18.3807 18.6253
PS1 PS1 sssj183717 0 17.7697 18.0824 18.3793 18.6241
PS1 PS1 sssj183717 0 17.7709 18.0825 18.3788 18.6236
PS1 PS1 sssj183717 0 17.7695 18.0828 18.3822 18.6295
PS1 PS1 sssj183717 0 17.7729 18.084 18.3793 18.6231
PS1 PS1 sssj183717 0 17.7724 18.0841 18.3802 18.6246
PS1 PS1 sssj183717 0 17.7732 18.084 18.3797 18.624
PS1 PS1 sssj183717 0 17.7683 18.083 18.3836 18.6319
PS1 PS1 sssj183717 0 17.7695 18.0824 18.3812 18.6283
PS1 PS1 sssj183717 0 17.77 18.0835 18.3816 18.6275
PS1 PS1 sssj183717 0 17.771 18.0832 18.3803 18.6257
PS1 PS1 sssj183717 0 17.7694 18.0847 18.3844 18.6315
PS1 PS1 sssj183717 0 17.7697 18.0819 18.3815 18.6294
PS1 PS1 sssj183717 0 17.7696 18.0809 18.379 18.6259
PS1 PS1 sssj183717 0 17.771 18.0841 18.3816 18.6274
PS1 PS1 sssj183717 0 17.7702 18.0829 18.3812 18.6272
PS1 PS1 sssj183717 0 17.7696 18.085 18.3832 18.6286
PS1 PS1 sssj183717 0 17.771 18.0835 18.381 18.6268
PS1 PS1 sssj183717 0 17.7739 18.0852 18.3816 18.6267
PS1 PS1 sssj183717 0 17.7706 18.0837 18.3807 18.6255
PS1 PS1 sssj183717 0 17.7695 18.0826 18.3807 18.6269
PS1 PS1 sssj183717 0 17.7695 18.0829 18.3821 18.6292
PS1 PS1 sssj183717 0 17.7694 18.0838 18.3831 18.6303
PS1 PS1 sssj183717 0 17.7747 18.0863 18.3818 18.6253
PS1 PS1 sssj183717 0 17.7703 18.0842 18.382 18.6276
PS1 PS1 sssj183717 0 17.7703 18.0816 18.3782 18.6231
PS1 PS1 sssj183717 0 17.7711 18.0833 18.3802 18.6251
PS1 PS1 sssj183717 0 17.7691 18.0821 18.3802 18.6261
PS1 PS1 sssj183717 0 17.7716 18.0807 18.376 18.6203
PS1 PS1 sssj183717 0 17.7707 18.0827 18.3795 18.6245
PS1 PS1 sssj183717 0 17.7706 18.0816 18.3781 18.6232
PS1 PS1 sssj183717 0 17.7695 18.0827 18.3807 18.6265
PS1 PS1 sssj183717 0 17.7712 18.0836 18.3811 18.6268
PS1 PS1 sssj183717 0 17.7699 18.0816 18.3793 18.6255
PS1 PS1 sssj183717 0 17.7716 18.0833 18.3809 18.627
PS1 PS1 sssj183717 0 17.7694 18.0849 18.3826 18.6274
PS1 PS1 sssj183717 0 17.7721 18.0846 18.3834 18.6304
PS1 PS1 sssj183717 0 17.7712 18.0835 18.3824 18.6296
PS1 PS1 sssj183717 0 17.768 18.0801 18.3789 18.626
PS1 PS1 sssj183717 0 17.7721 18.0825 18.3782 18.6226
PS1 PS1 sssj183717 0 17.7711 18.0855 18.3836 18.6291
PS1 PS1 sssj183717 0 17.7678 18.0827 18.3823 18.6294
PS1 PS1 sssj183717 0 17.7718 18.0845 18.3824 18.6284
PS1 PS1 sssj183717 0 17.7694 18.0828 18.3804 18.6258
PS1 PS1 sssj183717 0 17.7742 18.0854 18.3823 18.628
PS1 PS1 sssj183717 0 17.7686 18.08 18.3779 18.6244
PS1 PS1 sssj183717 0 17.7723 18.084 18.3798 18.6238
PS1 PS1 sssj183717 0 17.7698 18.082 18.3787 18.6235
PS1 PS1 sssj183717 0 17.7721 18.0831 18.3794 18.6242
PS1 PS1 sssj183717 0 17.7683 18.0816 18.3801 18.6266
PS1 PS1 sssj183717 0 17.7704 18.0845 18.3825 18.6282
PS1 PS1 sssj183717 0 17.7692 18.0853 18.3839 18.6295
PS1 PS1 sssj183717 0 17.7676 18.0827 18.3804 18.6256
PS1 PS1 sssj183717 0 17.7716 18.0859 18.3831 18.628
PS1 PS1 sssj193018 0 17.4932 17.916 18.2718 18.5442
PS1 PS1 sssj193018 0 17.4915 17.9114 18.2653 18.5365
PS1 PS1 sssj193018 0 17.4908 17.9112 18.2671 18.5402
PS1 PS1 sssj193018 0 17.4946 17.9154 18.2702 18.5422
PS1 PS1 sssj193018 0 17.4943 17.9165 18.2708 18.5419
PS1 PS1 sssj193018 0 17.4922 17.9135 18.2687 18.5409
PS1 PS1 sssj193018 0 17.4917 17.9139 18.2692 18.5412
PS1 PS1 sssj193018 0 17.4954 17.9137 18.2663 18.5367
PS1 PS1 sssj193018 0 17.4946 17.9131 18.2658 18.5363
PS1 PS1 sssj193018 0 17.4948 17.9147 18.2671 18.5366
PS1 PS1 sssj193018 0 17.4903 17.9127 18.269 18.542
PS1 PS1 sssj193018 0 17.4962 17.916 18.2688 18.5389
PS1 PS1 sssj193018 0 17.4922 17.9143 18.2699 18.5424
PS1 PS1 sssj193018 0 17.4939 17.9148 18.2677 18.5375
PS1 PS1 sssj193018 0 17.4922 17.914 18.2695 18.542
PS1 PS1 sssj193018 0 17.4932 17.9136 18.2674 18.5384
PS1 PS1 sssj193018 0 17.4932 17.9152 18.2698 18.5412
PS1 PS1 sssj193018 0 17.4935 17.9136 18.2678 18.5392
PS1 PS1 sssj193018 0 17.493 17.9143 18.2687 18.5402
PS1 PS1 sssj193018 0 17.4932 17.9146 18.2699 18.5424
PS1 PS1 sssj193018 0 17.4951 17.9156 18.27 18.5417
PS1 PS1 sssj193018 0 17.4934 17.9148 18.2683 18.5385
PS1 PS1 sssj193018 0 17.4941 17.9145 18.2687 18.5401
PS1 PS1 sssj193018 0 17.4934 17.9138 18.2673 18.5379
PS1 PS1 sssj193018 0 17.4942 17.9144 18.2689 18.5407
PS1 PS1 sssj193018 0 17.4923 17.9138 18.2694 18.5418
PS1 PS1 sssj193018 0 17.4931 17.9143 18.2694 18.5416
PS1 PS1 sssj193018 0 17.4922 17.9138 18.2689 18.5411
PS1 PS1 sssj193018 0 17.4945 17.9149 18.2699 18.5423
PS1 PS1 sssj193018 0 17.4942 17.9139 18.2676 18.5387
PS1 PS1 sssj193018 0 17.492 17.9136 18.2675 18.5382
PS1 PS1 sssj193018 0 17.4922 17.9124 18.2674 18.5398
PS1 PS1 sssj193018 0 17.494 17.9145 18.2694 18.5414
PS1 PS1 sssj193018 0 17.4929 17.9129 18.2661 18.5365
PS1 PS1 sssj193018 0 17.4946 17.9154 18.2685 18.5384
PS1 PS1 sssj193018 0 17.4945 17.9143 18.268 18.5391
PS1 PS1 sssj193018 0 17.4924 17.9138 18.2685 18.54
PS1 PS1 sssj193018 0 17.4945 17.9149 18.2688 18.5396
PS1 PS1 sssj193018 0 17.4943 17.9145 18.2686 18.5402
PS1 PS1 sssj193018 0 17.4942 17.9135 18.2669 18.5377
PS1 PS1 sssj193018 0 17.4924 17.9135 18.2691 18.5418
PS1 PS1 sssj193018 0 17.4932 17.9135 18.2686 18.5409
PS1 PS1 sssj193018 0 17.4954 17.9153 18.2685 18.5388
PS1 PS1 sssj193018 0 17.4934 17.9133 18.2674 18.5389
PS1 PS1 sssj193018 0 17.4928 17.9138 18.2687 18.5405
PS1 PS1 sssj193018 0 17.4957 17.9157 18.2686 18.5389
PS1 PS1 sssj193018 0 17.4947 17.9142 18.2668 18.5367
PS1 PS1 sssj193018 0 17.4911 17.9116 18.2662 18.5379
PS1 PS1 sssj193018 0 17.4943 17.9136 18.2668 18.5374
PS1 PS1 sssj193018 0 17.494 17.9146 18.2692 18.5408
PS1 PS1 sssj193018 0 17.4951 17.9164 18.2702 18.541
PS1 PS1 sssj193018 0 17.4914 17.9123 18.2668 18.5385
PS1 PS1 sssj193018 0 17.4945 17.9162 18.2711 18.543
PS1 PS1 sssj193018 0 17.4931 17.9163 18.2721 18.5445
PS1 PS1 sssj193018 0 17.495 17.9162 18.2712 18.5433
PS1 PS1 sssj193018 0 17.4936 17.9162 18.2726 18.5456
PS1 PS1 sssj193018 0 17.4951 17.9152 18.269 18.5402
PS1 PS1 sssj193018 0 17.4938 17.915 18.2698 18.5416
PS1 PS1 sssj193018 0 17.4929 17.9145 18.2695 18.5414
PS1 PS1 sssj193018 0 17.4928 17.9138 18.2689 18.5411
PS1 PS1 sssj193018 0 17.4942 17.9152 18.2698 18.5413
PS1 PS1 sssj193018 0 17.4954 17.9164 18.2694 18.5393
PS1 PS1 sssj193018 0 17.4953 17.9165 18.2709 18.5424
PS1 PS1 sssj193018 0 17.4959 17.9172 18.2712 18.5421
PS1 PS1 sssj193018 0 17.4928 17.9132 18.2678 18.5395
PS1 PS1 sssj193018 0 17.4937 17.9148 18.2691 18.5402
PS1 PS1 sssj193018 0 17.494 17.9153 18.27 18.5418
PS1 PS1 sssj193018 0 17.4938 17.9142 18.268 18.5388
PS1 PS1 sssj193018 0 17.4935 17.9144 18.2691 18.5409
PS1 PS1 sssj193018 0 17.4931 17.915 18.2697 18.541
PS1 PS1 sssj193018 0 17.4945 17.915 18.2701 18.5424
PS1 PS1 sssj193018 0 17.4964 17.9169 18.2698 18.5396
PS1 PS1 sssj193018 0 17.4944 17.9143 18.2683 18.5396
PS1 PS1 sssj193018 0 17.4935 17.9144 18.268 18.5386
PS1 PS1 sssj193018 0 17.4942 17.9155 18.2692 18.5397
PS1 PS1 sssj193018 0 17.4944 17.9157 18.2687 18.5384
PS1 PS1 sssj193018 0 17.4915 17.9126 18.2675 18.5394
PS1 PS1 sssj193018 0 17.4923 17.915 18.2713 18.5442
PS1 PS1 sssj193018 0 17.4953 17.9143 18.2665 18.5363
PS1 PS1 sssj193018 0 17.4941 17.9158 18.271 18.543
PS1 PS1 sssj193018 0 17.4948 17.9155 18.2699 18.5412
PS1 PS1 sssj193018 0 17.493 17.9141 18.2684 18.5398
PS1 PS1 sssj193018 0 17.493 17.9127 18.2669 18.5384
PS1 PS1 sssj193018 0 17.4949 17.9161 18.2704 18.5415
PS1 PS1 sssj193018 0 17.4926 17.9129 18.2666 18.5374
PS1 PS1 sssj193018 0 17.4945 17.9154 18.2688 18.5394
PS1 PS1 sssj193018 0 17.4934 17.9144 18.2696 18.5418
PS1 PS1 sssj193018 0 17.4945 17.9162 18.2714 18.5434
PS1 PS1 sssj193018 0 17.4945 17.915 18.2686 18.5394
PS1 PS1 sssj193018 0 17.493 17.9133 18.2667 18.5373
PS1 PS1 sssj193018 0 17.4918 17.9141 18.2693 18.5411
PS1 PS1 sssj193018 0 17.4937 17.9151 18.2696 18.5409
PS1 PS1 sssj193018 0 17.4949 17.9153 18.2691 18.5402
PS1 PS1 sssj193018 0 17.4936 17.9133 18.2673 18.539
PS1 PS1 sssj193018 0 17.4935 17.9154 18.2704 18.5422
PS1 PS1 sssj193018 0 17.4938 17.9146 18.2684 18.5393
PS1 PS1 sssj193018 0 17.4939 17.9152 18.2685 18.5386
PS1 PS1 sssj193018 0 17.4912 17.9138 18.2678 18.5383
PS1 PS1 sssj193018 0 17.4936 17.9157 18.27 18.5409
PS1 PS1 sssj193018 0 17.4925 17.914 18.2689 18.5407
PS1 PS1 wd1203 0 16.4861 16.9083 17.2653 17.5399
PS1 PS1 wd1203 0 16.484 16.907 17.2629 17.5359
PS1 PS1 wd1203 0 16.4842 16.904 17.2601 17.5346
PS1 PS1 wd1203 0 16.483 16.9039 17.2602 17.5345
PS1 PS1 wd1203 0 16.4855 16.9074 17.2631 17.5365
PS1 PS1 wd1203 0 16.4849 16.9053 17.2614 17.5357
PS1 PS1 wd1203 0 16.4845 16.9053 17.2624 17.5379
PS1 PS1 wd1203 0 16.4867 16.9081 17.2627 17.5351
PS1 PS1 wd1203 0 16.4873 16.9089 17.2635 17.5358
PS1 PS1 wd1203 0 16.485 16.9054 17.2614 17.5353
PS1 PS1 wd1203 0 16.4825 16.9038 17.2593 17.5328
PS1 PS1 wd1203 0 16.4874 16.9088 17.2642 17.5376
PS1 PS1 wd1203 0 16.485 16.9067 17.2622 17.5355
PS1 PS1 wd1203 0 16.4842 16.9068 17.2632 17.537
PS1 PS1 wd1203 0 16.4879 16.9075 17.2626 17.5359
PS1 PS1 wd1203 0 16.4844 16.9065 17.2624 17.5357
PS1 PS1 wd1203 0 16.4877 16.9072 17.261 17.5331
PS1 PS1 wd1203 0 16.4814 16.9029 17.2606 17.5364
PS1 PS1 wd1203 0 16.4861 16.9065 17.2615 17.5346
PS1 PS1 wd1203 0 16.4849 16.9063 17.262 17.5355
PS1 PS1 wd1203 0 16.4853 16.9053 17.2621 17.5371
PS1 PS1 wd1203 0 16.4838 16.9062 17.2626 17.5366
PS1 PS1 wd1203 0 16.4853 16.9062 17.2621 17.5359
PS1 PS1 wd1203 0 16.4879 16.9078 17.2625 17.5351
PS1 PS1 wd1203 0 16.4842 16.9076 17.2639 17.5376
PS1 PS1 wd1203 0 16.484 16.9046 17.261 17.5356
PS1 PS1 wd1203 0 16.4846 16.9061 17.2626 17.537
PS1 PS1 wd1203 0 16.4852 16.9056 17.2615 17.5355
PS1 PS1 wd1203 0 16.4872 16.9082 17.2632 17.5362
PS1 PS1 wd1203 0 16.4844 16.9044 17.2615 17.5372
PS1 PS1 wd1203 0 16.487 16.9089 17.2633 17.5351
PS1 PS1 wd1203 0 16.4846 16.906 17.2623 17.5369
PS1 PS1 wd1203 0 16.4828 16.9047 17.2612 17.5356
PS1 PS1 wd1203 0 16.4836 16.9055 17.2619 17.536
PS1 PS1 wd1203 0 16.4862 16.907 17.2626 17.5362
PS1 PS1 wd1203 0 16.484 16.9052 17.2622 17.5372
PS1 PS1 wd1203 0 16.4834 16.9067 17.2625 17.5354
PS1 PS1 wd1203 0 16.4834 16.906 17.2615 17.5345
PS1 PS1 wd1203 0 16.4869 16.9081 17.2635 17.5369
PS1 PS1 wd1203 0 16.4828 16.9055 17.2615 17.535
PS1 PS1 wd1203 0 16.4845 16.9065 17.262 17.5349
PS1 PS1 wd1203 0 16.4862 16.9071 17.263 17.5367
PS1 PS1 wd1203 0 16.4839 16.9043 17.2603 17.5344
PS1 PS1 wd1203 0 16.4851 16.906 17.2621 17.5363
PS1 PS1 wd1203 0 16.4848 16.9076 17.2632 17.5359
PS1 PS1 wd1203 0 16.4844 16.904 17.2599 17.5346
PS1 PS1 wd1203 0 16.4837 16.9049 17.2601 17.5335
PS1 PS1 wd1203 0 16.4857 16.9068 17.2634 17.5378
PS1 PS1 wd1203 0 16.4866 16.9067 17.2616 17.5348
PS1 PS1 wd1203 0 16.4838 16.9062 17.2625 17.5362
PS1 PS1 wd1203 0 16.485 16.906 17.2619 17.5357
PS1 PS1 wd1203 0 16.4853 16.9071 17.263 17.5364
PS1 PS1 wd1203 0 16.4861 16.9075 17.2633 17.5367
PS1 PS1 wd1203 0 16.4852 16.9078 17.2637 17.5367
PS1 PS1 wd1203 0 16.4831 16.905 17.2618 17.5364
PS1 PS1 wd1203 0 16.4867 16.9072 17.2637 17.5384
PS1 PS1 wd1203 0 16.4837 16.906 17.2616 17.5349
PS1 PS1 wd1203 0 16.4879 16.9085 17.2642 17.538
PS1 PS1 wd1203 0 16.4882 16.9084 17.2637 17.537
PS1 PS1 wd1203 0 16.487 16.9076 17.2634 17.5374
PS1 PS1 wd1203 0 16.4849 16.9055 17.2613 17.5352
PS1 PS1 wd1203 0 16.4846 16.9062 17.2618 17.5351
PS1 PS1 wd1203 0 16.4846 16.9055 17.2624 17.5377
PS1 PS1 wd1203 0 16.4861 16.9063 17.2612 17.5347
PS1 PS1 wd1203 0 16.4852 16.9074 17.2619 17.5338
PS1 PS1 wd1203 0 16.4873 16.9081 17.2629 17.5358
PS1 PS1 wd1203 0 16.4844 16.905 17.2618 17.537
PS1 PS1 wd1203 0 16.4865 16.9078 17.2628 17.5355
PS1 PS1 wd1203 0 16.4846 16.9065 17.2622 17.5354
PS1 PS1 wd1203 0 16.4882 16.9084 17.264 17.5378
PS1 PS1 wd1203 0 16.4843 16.9071 17.2631 17.5364
PS1 PS1 wd1203 0 16.4849 16.9064 17.2621 17.5358
PS1 PS1 wd1203 0 16.4848 16.9071 17.263 17.5365
PS1 PS1 wd1203 0 16.4826 16.9053 17.2616 17.535
PS1 PS1 wd1203 0 16.487 16.9063 17.2607 17.5334
PS1 PS1 wd1203 0 16.4855 16.9066 17.2625 17.5363
PS1 PS1 wd1203 0 16.4851 16.907 17.2629 17.5364
PS1 PS1 wd1203 0 16.485 16.9066 17.263 17.5369
PS1 PS1 wd1203 0 16.4851 16.9076 17.2634 17.5369
PS1 PS1 wd1203 0 16.4856 16.906 17.2618 17.5354
PS1 PS1 wd1203 0 16.4881 16.9069 17.2616 17.5349
PS1 PS1 wd1203 0 16.4846 16.9071 17.2634 17.5371
PS1 PS1 wd1203 0 16.4849 16.9059 17.2618 17.5357
PS1 PS1 wd1203 0 16.4846 16.9074 17.2643 17.5386
PS1 PS1 wd1203 0 16.4847 16.9074 17.2635 17.5368
PS1 PS1 wd1203 0 16.4857 16.9067 17.2613 17.534
PS1 PS1 wd1203 0 16.4852 16.9046 17.2612 17.5363
PS1 PS1 wd1203 0 16.4859 16.9068 17.2621 17.5354
PS1 PS1 wd1203 0 16.4839 16.9061 17.262 17.5354
PS1 PS1 wd1203 0 16.4793 16.9042 17.2621 17.5365
PS1 PS1 wd1203 0 16.4857 16.9034 17.2574 17.5305
PS1 PS1 wd1203 0 16.4846 16.9034 17.2593 17.5341
PS1 PS1 wd1203 0 16.485 16.907 17.2618 17.5339
PS1 PS1 wd1203 0 16.4846 16.9075 17.2631 17.5358
PS1 PS1 wd1203 0 16.4849 16.9063 17.262 17.5356
PS1 PS1 wd1203 0 16.4842 16.9072 17.2642 17.5386
PS1 PS1 wd1203 0 16.4848 16.9056 17.261 17.5345
PS1 PS1 wd1203 0 16.4846 16.9051 17.2602 17.5335
PS1 PS1 wd1203 0 16.4864 16.9077 17.2633 17.5369
PS1 PS1 wd1203 0 16.4864 16.909 17.2644 17.5373
PS1 PS1 wd1529 0 16.5654 17.0387 17.4253 17.7168
PS1 PS1 wd1529 0 16.5656 17.0383 17.4239 17.7146
PS1 PS1 wd1529 0 16.5645 17.0379 17.4241 17.7145
PS1 PS1 wd1529 0 16.566 17.0384 17.4244 17.7153
PS1 PS1 wd1529 0 16.5654 17.0382 17.424 17.7149
PS1 PS1 wd1529 0 16.5636 17.0376 17.4244 17.7156
PS1 PS1 wd1529 0 16.563 17.037 17.4241 17.716
PS1 PS1 wd1529 0 16.5652 17.0378 17.4231 17.7129
PS1 PS1 wd1529 0 16.5651 17.0379 17.4232 17.7131
PS1 PS1 wd1529 0 16.566 17.0393 17.4252 17.7157
PS1 PS1 wd1529 0 16.5631 17.0374 17.425 17.7172
PS1 PS1 wd1529 0 16.564 17.0374 17.4243 17.7159
PS1 PS1 wd1529 0 16.5644 17.0388 17.4255 17.7166
PS1 PS1 wd1529 0 16.5649 17.0375 17.4236 17.7148
PS1 PS1 wd1529 0 16.5639 17.0375 17.4242 17.7157
PS1 PS1 wd1529 0 16.5648 17.0389 17.4258 17.7179
PS1 PS1 wd1529 0 16.5637 17.0362 17.4226 17.7141
PS1 PS1 wd1529 0 16.5643 17.0373 17.4232 17.7141
PS1 PS1 wd1529 0 16.5644 17.0375 17.4239 17.7154
PS1 PS1 wd1529 0 16.5639 17.0378 17.4246 17.7164
PS1 PS1 wd1529 0 16.5641 17.0368 17.4229 17.7144
PS1 PS1 wd1529 0 16.5636 17.0382 17.4256 17.7175
PS1 PS1 wd1529 0 16.5644 17.0377 17.4238 17.7148
PS1 PS1 wd1529 0 16.5656 17.0375 17.4229 17.7136
PS1 PS1 wd1529 0 16.5652 17.0398 17.4267 17.7176
PS1 PS1 wd1529 0 16.5669 17.0394 17.4251 17.7156
PS1 PS1 wd1529 0 16.5661 17.0394 17.4257 17.7169
PS1 PS1 wd1529 0 16.5655 17.0391 17.4261 17.7181
PS1 PS1 wd1529 0 16.5652 17.0379 17.424 17.7156
PS1 PS1 wd1529 0 16.5646 17.0373 17.4232 17.7142
PS1 PS1 wd1529 0 16.5647 17.0381 17.4247 17.7164
PS1 PS1 wd1529 0 16.5656 17.0383 17.4241 17.7144
PS1 PS1 wd1529 0 16.5641 17.0384 17.4257 17.717
PS1 PS1 wd1529 0 16.564 17.0367 17.423 17.7141
PS1 PS1 wd1529 0 16.5642 17.038 17.4241 17.7144
PS1 PS1 wd1529 0 16.5656 17.0377 17.4238 17.7153
PS1 PS1 wd1529 0 16.5646 17.039 17.4253 17.7158
PS1 PS1 wd1529 0 16.5652 17.0391 17.4251 17.7154
PS1 PS1 wd1529 0 16.5649 17.0384 17.4251 17.7165
PS1 PS1 wd1529 0 16.5628 17.037 17.423 17.713
PS1 PS1 wd1529 0 16.5645 17.0377 17.424 17.7148
PS1 PS1 wd1529 0 16.5652 17.0375 17.4232 17.7138
PS1 PS1 wd1529 0 16.5627 17.0355 17.4221 17.7132
PS1 PS1 wd1529 0 16.5645 17.0384 17.4255 17.7168
PS1 PS1 wd1529 0 16.565 17.039 17.4251 17.7157
PS1 PS1 wd1529 0 16.5643 17.0365 17.4225 17.7134
PS1 PS1 wd1529 0 16.5654 17.0385 17.4245 17.7151
PS1 PS1 wd1529 0 16.564 17.0379 17.4244 17.7154
PS1 PS1 wd1529 0 16.5664 17.0392 17.4252 17.7164
PS1 PS1 wd1529 0 16.5654 17.039 17.4255 17.7165
PS1 PS1 wd1529 0 16.5639 17.0376 17.4241 17.7155
PS1 PS1 wd1529 0 16.5653 17.0393 17.4258 17.7169
PS1 PS1 wd1529 0 16.5639 17.0377 17.4242 17.7152
PS1 PS1 wd1529 0 16.5654 17.0388 17.4248 17.7157
PS1 PS1 wd1529 0 16.5636 17.0363 17.4227 17.714
PS1 PS1 wd1529 0 16.564 17.0389 17.4257 17.7163
PS1 PS1 wd1529 0 16.5649 17.0373 17.4231 17.7141
PS1 PS1 wd1529 0 16.5636 17.0389 17.4261 17.717
PS1 PS1 wd1529 0 16.5645 17.0381 17.4248 17.716
PS1 PS1 wd1529 0 16.5639 17.0372 17.4233 17.7137
PS1 PS1 wd1529 0 16.5647 17.0375 17.4236 17.7148
PS1 PS1 wd1529 0 16.5642 17.0373 17.4236 17.7148
PS1 PS1 wd1529 0 16.5623 17.0372 17.4245 17.7159
PS1 PS1 wd1529 0 16.5645 17.039 17.4257 17.7171
PS1 PS1 wd1529 0 16.5654 17.0379 17.4238 17.7149
PS1 PS1 wd1529 0 16.5633 17.0381 17.4258 17.7179
PS1 PS1 wd1529 0 16.5642 17.0366 17.422 17.7125
PS1 PS1 wd1529 0 16.564 17.0368 17.4237 17.7155
PS1 PS1 wd1529 0 16.5647 17.0382 17.4246 17.7157
PS1 PS1 wd1529 0 16.5644 17.0383 17.425 17.7168
PS1 PS1 wd1529 0 16.5646 17.0379 17.4243 17.7156
PS1 PS1 wd1529 0 16.5648 17.0368 17.4226 17.7135
PS1 PS1 wd1529 0 16.5645 17.0381 17.4244 17.7151
PS1 PS1 wd1529 0 16.5658 17.039 17.4252 17.7158
PS1 PS1 wd1529 0 16.5646 17.0373 17.423 17.7137
PS1 PS1 wd1529 0 16.5628 17.0381 17.4253 17.7163
PS1 PS1 wd1529 0 16.5651 17.0378 17.4236 17.7144
PS1 PS1 wd1529 0 16.5651 17.0384 17.4244 17.7149
PS1 PS1 wd1529 0 16.5636 17.0372 17.4239 17.7154
PS1 PS1 wd1529 0 16.5656 17.0394 17.4257 17.7164
PS1 PS1 wd1529 0 16.5658 17.0384 17.4244 17.7154
PS1 PS1 wd1529 0 16.565 17.0391 17.4257 17.7167
PS1 PS1 wd1529 0 16.5646 17.0389 17.4258 17.7172
PS1 PS1 wd1529 0 16.5653 17.0387 17.4251 17.7164
PS1 PS1 wd1529 0 16.5644 17.0376 17.4244 17.7162
PS1 PS1 wd1529 0 16.5639 17.0375 17.4244 17.7166
PS1 PS1 wd1529 0 16.5637 17.0372 17.4237 17.715
PS1 PS1 wd1529 0 16.5643 17.0381 17.425 17.7165
PS1 PS1 wd1529 0 16.5664 17.0386 17.4238 17.7139
PS1 PS1 wd1529 0 16.5636 17.0381 17.4249 17.716
PS1 PS1 wd1529 0 16.563 17.0366 17.4228 17.7137
PS1 PS1 wd1529 0 16.5627 17.036 17.4227 17.7143
PS1 PS1 wd1529 0 16.5655 17.0385 17.4241 17.7145
PS1 PS1 wd1529 0 16.5633 17.0375 17.424 17.7149
