survey version standard shift  SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS sssj105525 0 17.9859 18.4047 18.7374 19.0558 17.9892 18.4047 18.7374 19.0558
SDSS SDSS sssj105525 0 17.9878 18.4047 18.7358 19.0529 17.9911 18.4047 18.7358 19.0529
SDSS SDSS sssj105525 0 17.9915 18.4101 18.7423 19.0603 17.9948 18.4101 18.7423 19.0603
SDSS SDSS sssj105525 0 17.9903 18.4064 18.7372 19.0544 17.9936 18.4064 18.7372 19.0544
SDSS SDSS sssj105525 0 17.9906 18.4076 18.739 19.0565 17.9939 18.4076 18.739 19.0565
SDSS SDSS sssj105525 0 17.983 18.4043 18.7388 19.0587 17.9863 18.4043 18.7388 19.0587
SDSS SDSS sssj105525 0 17.986 18.4041 18.7365 19.0549 17.9892 18.4041 18.7365 19.0549
SDSS SDSS sssj105525 0 17.9809 18.4025 18.7372 19.0572 17.9842 18.4025 18.7372 19.0572
SDSS SDSS sssj105525 0 17.9841 18.4054 18.7398 19.0596 17.9874 18.4054 18.7398 19.0596
SDSS SDSS sssj105525 0 17.9902 18.4076 18.7392 19.0567 17.9935 18.4076 18.7392 19.0567
SDSS SDSS sssj105525 0 17.987 18.4049 18.7372 19.0554 17.9902 18.4049 18.7372 19.0554
SDSS SDSS sssj105525 0 17.9884 18.4054 18.7367 19.0542 17.9917 18.4054 18.7367 19.0542
SDSS SDSS sssj105525 0 17.9908 18.4066 18.7371 19.0539 17.9941 18.4066 18.7371 19.0539
SDSS SDSS sssj105525 0 17.9876 18.4037 18.7345 19.0514 17.9909 18.4037 18.7345 19.0514
SDSS SDSS sssj105525 0 17.988 18.407 18.7393 19.0569 17.9914 18.407 18.7393 19.0569
SDSS SDSS sssj105525 0 17.9895 18.4063 18.7374 19.0545 17.9928 18.4063 18.7374 19.0545
SDSS SDSS sssj105525 0 17.9897 18.4056 18.7364 19.0536 17.993 18.4056 18.7364 19.0536
SDSS SDSS sssj105525 0 17.988 18.4049 18.7361 19.0534 17.9913 18.4049 18.7361 19.0534
SDSS SDSS sssj105525 0 17.9909 18.4088 18.7403 19.0575 17.9943 18.4088 18.7403 19.0575
SDSS SDSS sssj105525 0 17.9875 18.4049 18.737 19.0553 17.9908 18.4049 18.737 19.0553
SDSS SDSS sssj105525 0 17.9908 18.4083 18.7401 19.0582 17.9941 18.4083 18.7401 19.0582
SDSS SDSS sssj105525 0 17.99 18.4079 18.7402 19.0586 17.9933 18.4079 18.7402 19.0586
SDSS SDSS sssj105525 0 17.9898 18.4068 18.7379 19.0549 17.9932 18.4068 18.7379 19.0549
SDSS SDSS sssj105525 0 17.9854 18.4055 18.7391 19.0583 17.9887 18.4055 18.7391 19.0583
SDSS SDSS sssj105525 0 17.9893 18.4044 18.7351 19.0526 17.9926 18.4044 18.7351 19.0526
SDSS SDSS sssj105525 0 17.9859 18.4051 18.7383 19.0574 17.9892 18.4051 18.7383 19.0574
SDSS SDSS sssj105525 0 17.9884 18.4072 18.7397 19.0577 17.9917 18.4072 18.7397 19.0577
SDSS SDSS sssj105525 0 17.9897 18.4071 18.7392 19.0575 17.9929 18.4071 18.7392 19.0575
SDSS SDSS sssj105525 0 17.992 18.4091 18.7407 19.0587 17.9953 18.4091 18.7407 19.0587
SDSS SDSS sssj105525 0 17.9857 18.4052 18.7384 19.0575 17.9889 18.4052 18.7384 19.0575
SDSS SDSS sssj105525 0 17.9865 18.4029 18.7339 19.0512 17.9898 18.4029 18.7339 19.0512
SDSS SDSS sssj105525 0 17.9882 18.4058 18.7374 19.0547 17.9915 18.4058 18.7374 19.0547
SDSS SDSS sssj105525 0 17.9871 18.4065 18.7397 19.0587 17.9904 18.4065 18.7397 19.0587
SDSS SDSS sssj105525 0 17.9883 18.4038 18.7346 19.0522 17.9916 18.4038 18.7346 19.0522
SDSS SDSS sssj105525 0 17.9873 18.4059 18.7388 19.0576 17.9905 18.4059 18.7388 19.0576
SDSS SDSS sssj105525 0 17.9874 18.4072 18.7405 19.0593 17.9907 18.4072 18.7405 19.0593
SDSS SDSS sssj105525 0 17.99 18.4066 18.738 19.0558 17.9933 18.4066 18.738 19.0558
SDSS SDSS sssj105525 0 17.9849 18.4038 18.7367 19.0557 17.9882 18.4038 18.7367 19.0557
SDSS SDSS sssj105525 0 17.9855 18.4061 18.7404 19.0604 17.9888 18.4061 18.7404 19.0604
SDSS SDSS sssj105525 0 17.9903 18.4069 18.7379 19.055 17.9936 18.4069 18.7379 19.055
SDSS SDSS sssj105525 0 17.9932 18.409 18.7388 19.0543 17.9965 18.409 18.7388 19.0543
SDSS SDSS sssj105525 0 17.9874 18.4041 18.735 19.0518 17.9908 18.4041 18.735 19.0518
SDSS SDSS sssj105525 0 17.9879 18.4037 18.7345 19.0519 17.9912 18.4037 18.7345 19.0519
SDSS SDSS sssj105525 0 17.9884 18.4052 18.737 19.0556 17.9917 18.4052 18.737 19.0556
SDSS SDSS sssj105525 0 17.9845 18.4042 18.7377 19.0568 17.9878 18.4042 18.7377 19.0568
SDSS SDSS sssj105525 0 17.991 18.4081 18.7396 19.0572 17.9943 18.4081 18.7396 19.0572
SDSS SDSS sssj105525 0 17.9886 18.4059 18.7377 19.0559 17.9919 18.4059 18.7377 19.0559
SDSS SDSS sssj105525 0 17.9899 18.406 18.7367 19.0537 17.9932 18.406 18.7367 19.0537
SDSS SDSS sssj105525 0 17.9853 18.401 18.7318 19.0489 17.9886 18.401 18.7318 19.0489
SDSS SDSS sssj105525 0 17.9874 18.404 18.7353 19.0526 17.9907 18.404 18.7353 19.0526
SDSS SDSS sssj105525 0 17.991 18.4062 18.7362 19.0524 17.9943 18.4062 18.7362 19.0524
SDSS SDSS sssj105525 0 17.9862 18.4035 18.7355 19.0537 17.9895 18.4035 18.7355 19.0537
SDSS SDSS sssj105525 0 17.9856 18.4042 18.7365 19.0544 17.9889 18.4042 18.7365 19.0544
SDSS SDSS sssj105525 0 17.985 18.4032 18.7357 19.0544 17.9883 18.4032 18.7357 19.0544
SDSS SDSS sssj105525 0 17.9859 18.404 18.7365 19.0551 17.9892 18.404 18.7365 19.0551
SDSS SDSS sssj105525 0 17.9886 18.4033 18.7331 19.0494 17.9919 18.4033 18.7331 19.0494
SDSS SDSS sssj105525 0 17.9887 18.4053 18.7366 19.0543 17.992 18.4053 18.7366 19.0543
SDSS SDSS sssj105525 0 17.9891 18.4063 18.7379 19.0555 17.9924 18.4063 18.7379 19.0555
SDSS SDSS sssj105525 0 17.9883 18.4062 18.7386 19.0573 17.9916 18.4062 18.7386 19.0573
SDSS SDSS sssj143459 0 17.9604 18.2605 18.5322 18.8098 17.961 18.2605 18.5322 18.8098
SDSS SDSS sssj143459 0 17.9624 18.2619 18.5331 18.8103 17.9629 18.2619 18.5331 18.8103
SDSS SDSS sssj143459 0 17.9589 18.2608 18.5337 18.8122 17.9595 18.2608 18.5337 18.8122
SDSS SDSS sssj143459 0 17.9567 18.2562 18.5276 18.8051 17.9573 18.2562 18.5276 18.8051
SDSS SDSS sssj143459 0 17.9591 18.2582 18.5294 18.8069 17.9596 18.2582 18.5294 18.8069
SDSS SDSS sssj143459 0 17.9576 18.2597 18.5324 18.8105 17.9582 18.2597 18.5324 18.8105
SDSS SDSS sssj143459 0 17.9605 18.2607 18.5321 18.8093 17.9612 18.2607 18.5321 18.8093
SDSS SDSS sssj143459 0 17.9547 18.2592 18.5338 18.814 17.9553 18.2592 18.5338 18.814
SDSS SDSS sssj143459 0 17.9548 18.2589 18.5325 18.8107 17.9555 18.2589 18.5325 18.8107
SDSS SDSS sssj143459 0 17.9595 18.2586 18.5297 18.8073 17.9601 18.2586 18.5297 18.8073
SDSS SDSS sssj143459 0 17.9605 18.2614 18.5336 18.8117 17.9611 18.2614 18.5336 18.8117
SDSS SDSS sssj143459 0 17.958 18.2598 18.5318 18.8089 17.9586 18.2598 18.5318 18.8089
SDSS SDSS sssj143459 0 17.9627 18.2625 18.5336 18.8103 17.9633 18.2625 18.5336 18.8103
SDSS SDSS sssj143459 0 17.9587 18.2602 18.5323 18.8099 17.9593 18.2602 18.5323 18.8099
SDSS SDSS sssj143459 0 17.9599 18.2583 18.5287 18.8054 17.9605 18.2583 18.5287 18.8054
SDSS SDSS sssj143459 0 17.9572 18.2592 18.5315 18.809 17.9579 18.2592 18.5315 18.809
SDSS SDSS sssj143459 0 17.958 18.2598 18.5321 18.8099 17.9586 18.2598 18.5321 18.8099
SDSS SDSS sssj143459 0 17.9615 18.2619 18.533 18.8095 17.9622 18.2619 18.533 18.8095
SDSS SDSS sssj143459 0 17.958 18.2585 18.53 18.8068 17.9586 18.2585 18.53 18.8068
SDSS SDSS sssj143459 0 17.9647 18.2622 18.5323 18.8089 17.9652 18.2622 18.5323 18.8089
SDSS SDSS sssj143459 0 17.9585 18.2586 18.5299 18.8069 17.9591 18.2586 18.5299 18.8069
SDSS SDSS sssj143459 0 17.9591 18.2593 18.5312 18.8089 17.9597 18.2593 18.5312 18.8089
SDSS SDSS sssj143459 0 17.9573 18.2588 18.5309 18.8083 17.9579 18.2588 18.5309 18.8083
SDSS SDSS sssj143459 0 17.9571 18.2599 18.5329 18.811 17.9577 18.2599 18.5329 18.811
SDSS SDSS sssj143459 0 17.9617 18.2611 18.5322 18.8094 17.9623 18.2611 18.5322 18.8094
SDSS SDSS sssj143459 0 17.9614 18.2605 18.5316 18.8091 17.962 18.2605 18.5316 18.8091
SDSS SDSS sssj143459 0 17.9559 18.2591 18.5325 18.8114 17.9566 18.2591 18.5325 18.8114
SDSS SDSS sssj143459 0 17.9608 18.2595 18.5301 18.807 17.9614 18.2595 18.5301 18.807
SDSS SDSS sssj143459 0 17.9578 18.2612 18.5346 18.8132 17.9585 18.2612 18.5346 18.8132
SDSS SDSS sssj143459 0 17.9656 18.2626 18.532 18.808 17.9661 18.2626 18.532 18.808
SDSS SDSS sssj143459 0 17.9642 18.264 18.535 18.8121 17.9648 18.264 18.535 18.8121
SDSS SDSS sssj143459 0 17.9569 18.2616 18.5361 18.8156 17.9575 18.2616 18.5361 18.8156
SDSS SDSS sssj143459 0 17.9563 18.2586 18.5314 18.8096 17.9569 18.2586 18.5314 18.8096
SDSS SDSS sssj143459 0 17.9594 18.26 18.5319 18.8095 17.96 18.26 18.5319 18.8095
SDSS SDSS sssj143459 0 17.9588 18.2603 18.5325 18.8101 17.9594 18.2603 18.5325 18.8101
SDSS SDSS sssj143459 0 17.9579 18.2601 18.5328 18.8106 17.9585 18.2601 18.5328 18.8106
SDSS SDSS sssj143459 0 17.957 18.2592 18.532 18.8102 17.9576 18.2592 18.532 18.8102
SDSS SDSS sssj143459 0 17.9618 18.262 18.5335 18.8108 17.9624 18.262 18.5335 18.8108
SDSS SDSS sssj143459 0 17.9611 18.2622 18.5345 18.8128 17.9618 18.2622 18.5345 18.8128
SDSS SDSS sssj143459 0 17.9603 18.2626 18.5351 18.8125 17.9609 18.2626 18.5351 18.8125
SDSS SDSS sssj143459 0 17.9587 18.2591 18.531 18.8088 17.9593 18.2591 18.531 18.8088
SDSS SDSS sssj143459 0 17.9618 18.2615 18.5328 18.8102 17.9623 18.2615 18.5328 18.8102
SDSS SDSS sssj143459 0 17.962 18.2604 18.5305 18.8066 17.9626 18.2604 18.5305 18.8066
SDSS SDSS sssj143459 0 17.9586 18.2592 18.5315 18.8099 17.9592 18.2592 18.5315 18.8099
SDSS SDSS sssj143459 0 17.9594 18.2604 18.5331 18.8121 17.96 18.2604 18.5331 18.8121
SDSS SDSS sssj143459 0 17.9592 18.2601 18.5316 18.8084 17.9598 18.2601 18.5316 18.8084
SDSS SDSS sssj143459 0 17.958 18.2591 18.5315 18.8096 17.9586 18.2591 18.5315 18.8096
SDSS SDSS sssj143459 0 17.9598 18.2609 18.5327 18.8099 17.9604 18.2609 18.5327 18.8099
SDSS SDSS sssj143459 0 17.9597 18.262 18.5348 18.8131 17.9603 18.262 18.5348 18.8131
SDSS SDSS sssj143459 0 17.9599 18.2599 18.5306 18.8063 17.9605 18.2599 18.5306 18.8063
SDSS SDSS sssj143459 0 17.9579 18.2594 18.5328 18.8125 17.9585 18.2594 18.5328 18.8125
SDSS SDSS sssj143459 0 17.9566 18.2596 18.5329 18.8117 17.9572 18.2596 18.5329 18.8117
SDSS SDSS sssj143459 0 17.9617 18.2615 18.5329 18.8104 17.9623 18.2615 18.5329 18.8104
SDSS SDSS sssj143459 0 17.9586 18.2591 18.5302 18.8064 17.9592 18.2591 18.5302 18.8064
SDSS SDSS sssj143459 0 17.9599 18.2604 18.5321 18.8097 17.9605 18.2604 18.5321 18.8097
SDSS SDSS sssj143459 0 17.9554 18.2589 18.5327 18.8119 17.9561 18.2589 18.5327 18.8119
SDSS SDSS sssj143459 0 17.9589 18.26 18.5321 18.8097 17.9595 18.26 18.5321 18.8097
SDSS SDSS sssj143459 0 17.9561 18.2583 18.5307 18.8082 17.9568 18.2583 18.5307 18.8082
SDSS SDSS sssj143459 0 17.9598 18.2618 18.5343 18.8123 17.9605 18.2618 18.5343 18.8123
SDSS SDSS sssj143459 0 17.9609 18.2598 18.5301 18.8057 17.9615 18.2598 18.5301 18.8057
SDSS SDSS sssj143459 0 17.9565 18.2602 18.5343 18.8138 17.9571 18.2602 18.5343 18.8138
SDSS SDSS sssj143459 0 17.9567 18.2599 18.5332 18.8116 17.9574 18.2599 18.5332 18.8116
SDSS SDSS sssj143459 0 17.9588 18.2604 18.5327 18.8108 17.9594 18.2604 18.5327 18.8108
SDSS SDSS sssj143459 0 17.9592 18.2619 18.5347 18.8127 17.9599 18.2619 18.5347 18.8127
SDSS SDSS sssj143459 0 17.9598 18.2615 18.5336 18.8111 17.9604 18.2615 18.5336 18.8111
SDSS SDSS sssj143459 0 17.9592 18.2621 18.5346 18.8115 17.9598 18.2621 18.5346 18.8115
SDSS SDSS sssj143459 0 17.9585 18.2602 18.5322 18.8091 17.9591 18.2602 18.5322 18.8091
SDSS SDSS sssj143459 0 17.9546 18.2595 18.5339 18.813 17.9552 18.2595 18.5339 18.813
SDSS SDSS sssj143459 0 17.9577 18.2601 18.5328 18.8109 17.9583 18.2601 18.5328 18.8109
SDSS SDSS sssj143459 0 17.9571 18.2608 18.5337 18.8107 17.9577 18.2608 18.5337 18.8107
SDSS SDSS sssj143459 0 17.9594 18.2604 18.5321 18.8093 17.96 18.2604 18.5321 18.8093
SDSS SDSS sssj143459 0 17.9582 18.2606 18.5331 18.8105 17.9589 18.2606 18.5331 18.8105
SDSS SDSS sssj143459 0 17.9581 18.2587 18.5303 18.8075 17.9587 18.2587 18.5303 18.8075
SDSS SDSS sssj143459 0 17.959 18.261 18.5338 18.8122 17.9596 18.261 18.5338 18.8122
SDSS SDSS sssj143459 0 17.9578 18.2587 18.53 18.8063 17.9584 18.2587 18.53 18.8063
SDSS SDSS sssj143459 0 17.9578 18.2594 18.5314 18.8085 17.9585 18.2594 18.5314 18.8085
SDSS SDSS sssj143459 0 17.9559 18.2595 18.5334 18.8127 17.9565 18.2595 18.5334 18.8127
SDSS SDSS sssj143459 0 17.9547 18.2577 18.5312 18.81 17.9553 18.2577 18.5312 18.81
SDSS SDSS sssj143459 0 17.9561 18.2587 18.5315 18.8094 17.9567 18.2587 18.5315 18.8094
SDSS SDSS sssj143459 0 17.9607 18.2617 18.5339 18.8121 17.9613 18.2617 18.5339 18.8121
SDSS SDSS sssj143459 0 17.9593 18.2584 18.5295 18.8069 17.9599 18.2584 18.5295 18.8069
SDSS SDSS sssj143459 0 17.9565 18.2587 18.5315 18.8097 17.9572 18.2587 18.5315 18.8097
SDSS SDSS sssj143459 0 17.9538 18.258 18.5316 18.8099 17.9544 18.258 18.5316 18.8099
SDSS SDSS sssj143459 0 17.9561 18.2604 18.5341 18.8125 17.9568 18.2604 18.5341 18.8125
SDSS SDSS sssj143459 0 17.9571 18.2594 18.5324 18.8109 17.9577 18.2594 18.5324 18.8109
SDSS SDSS sssj143459 0 17.9595 18.2584 18.5295 18.807 17.9601 18.2584 18.5295 18.807
SDSS SDSS sssj143459 0 17.9563 18.2581 18.5313 18.8105 17.9568 18.2581 18.5313 18.8105
SDSS SDSS sssj143459 0 17.9564 18.2588 18.5318 18.81 17.957 18.2588 18.5318 18.81
SDSS SDSS sssj143459 0 17.957 18.2593 18.5322 18.8104 17.9576 18.2593 18.5322 18.8104
SDSS SDSS sssj143459 0 17.9596 18.2607 18.5325 18.8096 17.9602 18.2607 18.5325 18.8096
SDSS SDSS sssj143459 0 17.9585 18.2572 18.5279 18.8052 17.9591 18.2572 18.5279 18.8052
SDSS SDSS sssj143459 0 17.9592 18.2619 18.5347 18.8125 17.9598 18.2619 18.5347 18.8125
SDSS SDSS sssj143459 0 17.958 18.26 18.5324 18.8102 17.9586 18.26 18.5324 18.8102
SDSS SDSS sssj143459 0 17.9596 18.2594 18.5308 18.8083 17.9602 18.2594 18.5308 18.8083
SDSS SDSS sssj143459 0 17.9604 18.2617 18.5338 18.8112 17.961 18.2617 18.5338 18.8112
SDSS SDSS sssj143459 0 17.9589 18.2603 18.5327 18.8108 17.9595 18.2603 18.5327 18.8108
SDSS SDSS sssj143459 0 17.9596 18.26 18.5313 18.8081 17.9602 18.26 18.5313 18.8081
SDSS SDSS sssj143459 0 17.9582 18.2595 18.5318 18.8098 17.9588 18.2595 18.5318 18.8098
SDSS SDSS sssj183717 0 17.7573 18.0708 18.3526 18.6389 17.7579 18.0708 18.3526 18.6389
SDSS SDSS sssj183717 0 17.7588 18.0718 18.3534 18.6399 17.7594 18.0718 18.3534 18.6399
SDSS SDSS sssj183717 0 17.7587 18.0711 18.3522 18.6381 17.7592 18.0711 18.3522 18.6381
SDSS SDSS sssj183717 0 17.7596 18.069 18.3483 18.6326 17.7601 18.069 18.3483 18.6326
SDSS SDSS sssj183717 0 17.7609 18.0716 18.3512 18.6354 17.7615 18.0716 18.3512 18.6354
SDSS SDSS sssj183717 0 17.7634 18.0753 18.356 18.6415 17.764 18.0753 18.356 18.6415
SDSS SDSS sssj183717 0 17.7599 18.0736 18.3552 18.641 17.7606 18.0736 18.3552 18.641
SDSS SDSS sssj183717 0 17.7581 18.0709 18.3522 18.6383 17.7587 18.0709 18.3522 18.6383
SDSS SDSS sssj183717 0 17.7596 18.072 18.3526 18.6374 17.7602 18.072 18.3526 18.6374
SDSS SDSS sssj183717 0 17.759 18.071 18.3521 18.6382 17.7595 18.071 18.3521 18.6382
SDSS SDSS sssj183717 0 17.7589 18.0726 18.3546 18.6408 17.7595 18.0726 18.3546 18.6408
SDSS SDSS sssj183717 0 17.7596 18.0712 18.3518 18.6371 17.7601 18.0712 18.3518 18.6371
SDSS SDSS sssj183717 0 17.7589 18.0712 18.352 18.6373 17.7595 18.0712 18.352 18.6373
SDSS SDSS sssj183717 0 17.7601 18.0718 18.3526 18.6381 17.7607 18.0718 18.3526 18.6381
SDSS SDSS sssj183717 0 17.7607 18.072 18.3523 18.6371 17.7612 18.072 18.3523 18.6371
SDSS SDSS sssj183717 0 17.7576 18.07 18.3513 18.6377 17.7582 18.07 18.3513 18.6377
SDSS SDSS sssj183717 0 17.759 18.0737 18.3559 18.6421 17.7596 18.0737 18.3559 18.6421
SDSS SDSS sssj183717 0 17.7616 18.0731 18.3535 18.6386 17.7622 18.0731 18.3535 18.6386
SDSS SDSS sssj183717 0 17.759 18.0725 18.3538 18.6389 17.7596 18.0725 18.3538 18.6389
SDSS SDSS sssj183717 0 17.761 18.0733 18.3553 18.6427 17.7615 18.0733 18.3553 18.6427
SDSS SDSS sssj183717 0 17.7591 18.0718 18.3531 18.639 17.7597 18.0718 18.3531 18.639
SDSS SDSS sssj183717 0 17.7566 18.0717 18.3546 18.6418 17.7572 18.0717 18.3546 18.6418
SDSS SDSS sssj183717 0 17.7572 18.0719 18.3544 18.6409 17.7578 18.0719 18.3544 18.6409
SDSS SDSS sssj183717 0 17.7577 18.0719 18.3542 18.6408 17.7583 18.0719 18.3542 18.6408
SDSS SDSS sssj183717 0 17.7594 18.0717 18.3534 18.6402 17.7599 18.0717 18.3534 18.6402
SDSS SDSS sssj183717 0 17.7586 18.0732 18.3564 18.6442 17.7591 18.0732 18.3564 18.6442
SDSS SDSS sssj183717 0 17.7635 18.0743 18.3544 18.6399 17.7641 18.0743 18.3544 18.6399
SDSS SDSS sssj183717 0 17.7553 18.0701 18.3526 18.6389 17.7559 18.0701 18.3526 18.6389
SDSS SDSS sssj183717 0 17.7627 18.075 18.3562 18.6423 17.7633 18.075 18.3562 18.6423
SDSS SDSS sssj183717 0 17.7621 18.0751 18.3568 18.6431 17.7627 18.0751 18.3568 18.6431
SDSS SDSS sssj183717 0 17.7606 18.0726 18.3536 18.6395 17.7611 18.0726 18.3536 18.6395
SDSS SDSS sssj183717 0 17.7576 18.0727 18.3558 18.6431 17.7582 18.0727 18.3558 18.6431
SDSS SDSS sssj183717 0 17.7626 18.0726 18.3519 18.6361 17.7632 18.0726 18.3519 18.6361
SDSS SDSS sssj183717 0 17.7575 18.0715 18.3537 18.6401 17.7581 18.0715 18.3537 18.6401
SDSS SDSS sssj183717 0 17.7603 18.0749 18.3575 18.6444 17.7609 18.0749 18.3575 18.6444
SDSS SDSS sssj183717 0 17.7576 18.0721 18.3545 18.6408 17.7582 18.0721 18.3545 18.6408
SDSS SDSS sssj183717 0 17.7579 18.0728 18.3557 18.6428 17.7585 18.0728 18.3557 18.6428
SDSS SDSS sssj183717 0 17.758 18.0727 18.3552 18.6417 17.7586 18.0727 18.3552 18.6417
SDSS SDSS sssj183717 0 17.759 18.0708 18.3516 18.6372 17.7596 18.0708 18.3516 18.6372
SDSS SDSS sssj183717 0 17.7594 18.0729 18.3549 18.6416 17.76 18.0729 18.3549 18.6416
SDSS SDSS sssj183717 0 17.7591 18.0733 18.3552 18.6411 17.7597 18.0733 18.3552 18.6411
SDSS SDSS sssj183717 0 17.7575 18.0697 18.3509 18.6368 17.758 18.0697 18.3509 18.6368
SDSS SDSS sssj183717 0 17.7581 18.0722 18.3545 18.641 17.7587 18.0722 18.3545 18.641
SDSS SDSS sssj183717 0 17.762 18.072 18.3517 18.6367 17.7626 18.072 18.3517 18.6367
SDSS SDSS sssj183717 0 17.7594 18.0733 18.3555 18.6422 17.76 18.0733 18.3555 18.6422
SDSS SDSS sssj183717 0 17.7577 18.0713 18.3537 18.6408 17.7583 18.0713 18.3537 18.6408
SDSS SDSS sssj183717 0 17.7602 18.0737 18.3556 18.6419 17.7608 18.0737 18.3556 18.6419
SDSS SDSS sssj183717 0 17.7575 18.0725 18.3554 18.6426 17.7581 18.0725 18.3554 18.6426
SDSS SDSS sssj183717 0 17.7569 18.0712 18.3537 18.6405 17.7575 18.0712 18.3537 18.6405
SDSS SDSS sssj183717 0 17.7583 18.0705 18.3511 18.636 17.7589 18.0705 18.3511 18.636
SDSS SDSS sssj183717 0 17.7586 18.0724 18.3543 18.6405 17.7592 18.0724 18.3543 18.6405
SDSS SDSS sssj183717 0 17.7596 18.0728 18.3543 18.64 17.7602 18.0728 18.3543 18.64
SDSS SDSS sssj183717 0 17.7589 18.0707 18.3513 18.6364 17.7595 18.0707 18.3513 18.6364
SDSS SDSS sssj183717 0 17.7585 18.0718 18.3534 18.6393 17.7591 18.0718 18.3534 18.6393
SDSS SDSS sssj183717 0 17.7622 18.0746 18.3557 18.6413 17.7628 18.0746 18.3557 18.6413
SDSS SDSS sssj183717 0 17.7585 18.0717 18.3535 18.64 17.7591 18.0717 18.3535 18.64
SDSS SDSS sssj183717 0 17.7591 18.0714 18.3523 18.6374 17.7597 18.0714 18.3523 18.6374
SDSS SDSS sssj183717 0 17.7593 18.0712 18.3522 18.638 17.7599 18.0712 18.3522 18.638
SDSS SDSS sssj183717 0 17.7603 18.0729 18.3542 18.6403 17.7609 18.0729 18.3542 18.6403
SDSS SDSS sssj183717 0 17.7602 18.0736 18.3552 18.6412 17.7608 18.0736 18.3552 18.6412
SDSS SDSS sssj183717 0 17.7609 18.0723 18.3528 18.6379 17.7614 18.0723 18.3528 18.6379
SDSS SDSS sssj183717 0 17.7609 18.072 18.3522 18.6374 17.7615 18.072 18.3522 18.6374
SDSS SDSS sssj183717 0 17.7603 18.0753 18.3586 18.6467 17.7609 18.0753 18.3586 18.6467
SDSS SDSS sssj183717 0 17.7591 18.07 18.3498 18.6341 17.7597 18.07 18.3498 18.6341
SDSS SDSS sssj183717 0 17.7604 18.073 18.355 18.6421 17.7609 18.073 18.355 18.6421
SDSS SDSS sssj183717 0 17.7573 18.0698 18.3512 18.6375 17.7579 18.0698 18.3512 18.6375
SDSS SDSS sssj183717 0 17.7587 18.0722 18.3542 18.6408 17.7593 18.0722 18.3542 18.6408
SDSS SDSS sssj183717 0 17.7623 18.0727 18.3525 18.6372 17.7628 18.0727 18.3525 18.6372
SDSS SDSS sssj183717 0 17.7648 18.0777 18.3589 18.6446 17.7654 18.0777 18.3589 18.6446
SDSS SDSS sssj183717 0 17.7577 18.0714 18.3532 18.6391 17.7583 18.0714 18.3532 18.6391
SDSS SDSS sssj183717 0 17.7587 18.0724 18.3547 18.6417 17.7592 18.0724 18.3547 18.6417
SDSS SDSS sssj183717 0 17.7581 18.0728 18.3558 18.6434 17.7587 18.0728 18.3558 18.6434
SDSS SDSS sssj183717 0 17.7577 18.0707 18.3522 18.6382 17.7583 18.0707 18.3522 18.6382
SDSS SDSS sssj183717 0 17.7614 18.0718 18.3514 18.6359 17.762 18.0718 18.3514 18.6359
SDSS SDSS sssj183717 0 17.7607 18.074 18.3557 18.6417 17.7613 18.074 18.3557 18.6417
SDSS SDSS sssj183717 0 17.7591 18.0711 18.3522 18.6378 17.7596 18.0711 18.3522 18.6378
SDSS SDSS sssj183717 0 17.761 18.0731 18.3544 18.6409 17.7616 18.0731 18.3544 18.6409
SDSS SDSS sssj183717 0 17.7587 18.0719 18.3542 18.6413 17.7593 18.0719 18.3542 18.6413
SDSS SDSS sssj183717 0 17.7603 18.0744 18.3562 18.642 17.7609 18.0744 18.3562 18.642
SDSS SDSS sssj183717 0 17.7621 18.0755 18.3573 18.6434 17.7627 18.0755 18.3573 18.6434
SDSS SDSS sssj183717 0 17.7593 18.0727 18.355 18.6421 17.7599 18.0727 18.355 18.6421
SDSS SDSS sssj183717 0 17.7605 18.0728 18.3541 18.6402 17.7611 18.0728 18.3541 18.6402
SDSS SDSS sssj183717 0 17.758 18.0704 18.3516 18.6378 17.7586 18.0704 18.3516 18.6378
SDSS SDSS sssj183717 0 17.7611 18.0742 18.3557 18.6415 17.7617 18.0742 18.3557 18.6415
SDSS SDSS sssj183717 0 17.7595 18.0727 18.3544 18.6408 17.7601 18.0727 18.3544 18.6408
SDSS SDSS sssj183717 0 17.7587 18.0702 18.3508 18.6362 17.7592 18.0702 18.3508 18.6362
SDSS SDSS sssj183717 0 17.7601 18.0734 18.355 18.6411 17.7607 18.0734 18.355 18.6411
SDSS SDSS sssj183717 0 17.7566 18.0697 18.3513 18.6374 17.7572 18.0697 18.3513 18.6374
SDSS SDSS sssj183717 0 17.76 18.0718 18.3528 18.6387 17.7606 18.0718 18.3528 18.6387
SDSS SDSS sssj183717 0 17.7605 18.0728 18.3537 18.6391 17.7611 18.0728 18.3537 18.6391
SDSS SDSS sssj183717 0 17.7587 18.0708 18.352 18.6381 17.7592 18.0708 18.352 18.6381
SDSS SDSS sssj183717 0 17.7594 18.0725 18.3536 18.639 17.76 18.0725 18.3536 18.639
SDSS SDSS sssj183717 0 17.7557 18.0705 18.3534 18.6407 17.7563 18.0705 18.3534 18.6407
SDSS SDSS sssj183717 0 17.7597 18.0729 18.3546 18.6407 17.7602 18.0729 18.3546 18.6407
SDSS SDSS sssj183717 0 17.7584 18.0724 18.354 18.6395 17.759 18.0724 18.354 18.6395
