survey version standard shift  PS1SN-g PS1SN-r PS1SN-i PS1SN-z 
PS1SN PS1SN sssj143459 0 17.9909 18.2891 18.5684 18.8032
PS1SN PS1SN sssj143459 0 17.992 18.2886 18.5674 18.8022
PS1SN PS1SN sssj143459 0 17.9955 18.2918 18.5698 18.8037
PS1SN PS1SN sssj143459 0 17.9921 18.2897 18.569 18.8043
PS1SN PS1SN sssj143459 0 17.9951 18.2905 18.5691 18.8045
PS1SN PS1SN sssj143459 0 17.9937 18.2923 18.5714 18.8058
PS1SN PS1SN sssj143459 0 17.9918 18.2884 18.5671 18.8017
PS1SN PS1SN sssj143459 0 17.9956 18.2918 18.5706 18.8054
PS1SN PS1SN sssj143459 0 17.9917 18.2886 18.5685 18.8043
PS1SN PS1SN sssj183717 0 17.7894 18.1001 18.3911 18.6349
PS1SN PS1SN sssj183717 0 17.7902 18.101 18.3918 18.6353
PS1SN PS1SN sssj183717 0 17.7879 18.0989 18.3905 18.6348
PS1SN PS1SN sssj183717 0 17.7912 18.1021 18.3921 18.6348
PS1SN PS1SN sssj183717 0 17.7931 18.1019 18.3928 18.6369
PS1SN PS1SN sssj183717 0 17.7893 18.101 18.3926 18.6367
PS1SN PS1SN sssj183717 0 17.7926 18.1022 18.3939 18.6388
PS1SN PS1SN sssj183717 0 17.7915 18.0987 18.3867 18.6283
PS1SN PS1SN sssj183717 0 17.7941 18.1021 18.3904 18.6319
PS1SN PS1SN sssj183717 0 17.794 18.103 18.393 18.6361
PS1SN PS1SN sssj183717 0 17.7903 18.1003 18.3911 18.635
PS1SN PS1SN sssj183717 0 17.7904 18.1009 18.3923 18.6365
PS1SN PS1SN sssj183717 0 17.7921 18.1024 18.3922 18.635
PS1SN PS1SN sssj183717 0 17.7925 18.1009 18.392 18.6365
PS1SN PS1SN sssj183717 0 17.7916 18.1007 18.3904 18.6332
PS1SN PS1SN sssj183717 0 17.7925 18.1003 18.3901 18.6335
PS1SN PS1SN sssj183717 0 17.7929 18.0996 18.3892 18.6328
PS1SN PS1SN sssj183717 0 17.7895 18.1019 18.3933 18.637
PS1SN PS1SN sssj183717 0 17.7938 18.1006 18.3907 18.6348
PS1SN PS1SN sssj183717 0 17.7895 18.0998 18.3929 18.6391
PS1SN PS1SN sssj183717 0 17.7919 18.102 18.3936 18.6384
PS1SN PS1SN sssj183717 0 17.7913 18.1007 18.3919 18.6363
PS1SN PS1SN sssj183717 0 17.7919 18.1004 18.3896 18.6322
PS1SN PS1SN sssj183717 0 17.7926 18.1022 18.392 18.635
PS1SN PS1SN sssj183717 0 17.7911 18.1013 18.3932 18.6381
PS1SN PS1SN sssj183717 0 17.794 18.1037 18.3934 18.636
PS1SN PS1SN sssj183717 0 17.7919 18.1019 18.3932 18.6376
PS1SN PS1SN sssj183717 0 17.79 18.1018 18.3925 18.6356
PS1SN PS1SN sssj183717 0 17.7908 18.1024 18.3937 18.6376
PS1SN PS1SN sssj183717 0 17.7931 18.1015 18.3903 18.6324
PS1SN PS1SN sssj183717 0 17.7913 18.1021 18.3933 18.6371
PS1SN PS1SN sssj183717 0 17.7927 18.101 18.3923 18.6373
PS1SN PS1SN sssj183717 0 17.7935 18.0995 18.3899 18.6347
PS1SN PS1SN sssj183717 0 17.7917 18.1005 18.3904 18.6336
PS1SN PS1SN sssj183717 0 17.7918 18.1021 18.3927 18.6363
PS1SN PS1SN sssj183717 0 17.793 18.0994 18.3897 18.6339
PS1SN PS1SN sssj183717 0 17.79 18.0993 18.3889 18.6318
PS1SN PS1SN sssj183717 0 17.7907 18.0996 18.389 18.6319
PS1SN PS1SN sssj183717 0 17.7889 18.1001 18.3916 18.6359
PS1SN PS1SN sssj183717 0 17.7923 18.1006 18.3902 18.6336
PS1SN PS1SN sssj183717 0 17.7918 18.1002 18.3897 18.6325
PS1SN PS1SN sssj183717 0 17.7936 18.1023 18.3925 18.6361
PS1SN PS1SN sssj183717 0 17.791 18.1001 18.3909 18.6349
PS1SN PS1SN sssj183717 0 17.7925 18.1024 18.3942 18.6388
PS1SN PS1SN sssj183717 0 17.7946 18.1021 18.3919 18.6356
PS1SN PS1SN sssj183717 0 17.7904 18.101 18.391 18.6335
PS1SN PS1SN sssj183717 0 17.7915 18.1019 18.3917 18.6343
PS1SN PS1SN sssj183717 0 17.7908 18.1004 18.3903 18.6331
PS1SN PS1SN sssj183717 0 17.7918 18.1005 18.3898 18.6326
PS1SN PS1SN sssj183717 0 17.7905 18.1008 18.3932 18.6385
PS1SN PS1SN sssj183717 0 17.7938 18.102 18.3903 18.6321
PS1SN PS1SN sssj183717 0 17.7934 18.1021 18.3912 18.6336
PS1SN PS1SN sssj183717 0 17.7941 18.102 18.3907 18.633
PS1SN PS1SN sssj183717 0 17.7893 18.101 18.3946 18.6409
PS1SN PS1SN sssj183717 0 17.7903 18.1004 18.3922 18.6373
PS1SN PS1SN sssj183717 0 17.791 18.1015 18.3926 18.6365
PS1SN PS1SN sssj183717 0 17.7919 18.1012 18.3913 18.6347
PS1SN PS1SN sssj183717 0 17.7905 18.1027 18.3954 18.6405
PS1SN PS1SN sssj183717 0 17.7907 18.0999 18.3925 18.6384
PS1SN PS1SN sssj183717 0 17.7905 18.0989 18.39 18.6349
PS1SN PS1SN sssj183717 0 17.7919 18.1021 18.3926 18.6364
PS1SN PS1SN sssj183717 0 17.7913 18.1009 18.3922 18.6362
PS1SN PS1SN sssj183717 0 17.7908 18.103 18.3942 18.6376
PS1SN PS1SN sssj183717 0 17.792 18.1015 18.392 18.6358
PS1SN PS1SN sssj183717 0 17.7947 18.1032 18.3926 18.6357
PS1SN PS1SN sssj183717 0 17.7916 18.1017 18.3917 18.6345
PS1SN PS1SN sssj183717 0 17.7905 18.1006 18.3917 18.6359
PS1SN PS1SN sssj183717 0 17.7904 18.1009 18.3931 18.6382
PS1SN PS1SN sssj183717 0 17.7903 18.1018 18.3941 18.6393
PS1SN PS1SN sssj183717 0 17.7958 18.1043 18.3928 18.6343
PS1SN PS1SN sssj183717 0 17.7913 18.1022 18.393 18.6366
PS1SN PS1SN sssj183717 0 17.7913 18.0996 18.3892 18.6321
PS1SN PS1SN sssj183717 0 17.7921 18.1013 18.3912 18.6341
PS1SN PS1SN sssj183717 0 17.7901 18.1001 18.3912 18.6351
PS1SN PS1SN sssj183717 0 17.7925 18.0987 18.387 18.6293
PS1SN PS1SN sssj183717 0 17.7917 18.1007 18.3905 18.6335
PS1SN PS1SN sssj183717 0 17.7916 18.0996 18.3891 18.6322
PS1SN PS1SN sssj183717 0 17.7905 18.1007 18.3917 18.6355
PS1SN PS1SN sssj183717 0 17.7921 18.1016 18.3921 18.6358
PS1SN PS1SN sssj183717 0 17.7908 18.0996 18.3903 18.6345
PS1SN PS1SN sssj183717 0 17.7924 18.1013 18.3919 18.636
PS1SN PS1SN sssj183717 0 17.7905 18.1029 18.3936 18.6364
PS1SN PS1SN sssj183717 0 17.793 18.1026 18.3944 18.6394
PS1SN PS1SN sssj183717 0 17.7921 18.1015 18.3934 18.6386
PS1SN PS1SN sssj183717 0 17.7889 18.0981 18.3899 18.635
PS1SN PS1SN sssj183717 0 17.793 18.1005 18.3892 18.6316
PS1SN PS1SN sssj183717 0 17.7922 18.1035 18.3946 18.6381
PS1SN PS1SN sssj183717 0 17.7889 18.1007 18.3933 18.6384
PS1SN PS1SN sssj183717 0 17.7928 18.1025 18.3934 18.6374
PS1SN PS1SN sssj183717 0 17.7904 18.1008 18.3914 18.6348
PS1SN PS1SN sssj183717 0 17.795 18.1034 18.3933 18.637
PS1SN PS1SN sssj183717 0 17.7895 18.098 18.3889 18.6334
PS1SN PS1SN sssj183717 0 17.7934 18.102 18.3908 18.6328
PS1SN PS1SN sssj183717 0 17.7909 18.1 18.3897 18.6325
PS1SN PS1SN sssj183717 0 17.7931 18.1011 18.3904 18.6332
PS1SN PS1SN sssj183717 0 17.7893 18.0996 18.3911 18.6356
PS1SN PS1SN sssj183717 0 17.7914 18.1025 18.3935 18.6372
PS1SN PS1SN sssj183717 0 17.7903 18.1033 18.3949 18.6385
PS1SN PS1SN sssj193018 0 17.5221 17.934 18.2828 18.5532
PS1SN PS1SN sssj193018 0 17.5203 17.9294 18.2763 18.5455
PS1SN PS1SN sssj193018 0 17.5197 17.9292 18.2781 18.5492
PS1SN PS1SN sssj193018 0 17.5235 17.9334 18.2812 18.5512
PS1SN PS1SN sssj193018 0 17.5232 17.9345 18.2818 18.5509
PS1SN PS1SN sssj193018 0 17.5211 17.9315 18.2797 18.5499
PS1SN PS1SN sssj193018 0 17.5206 17.9319 18.2802 18.5502
PS1SN PS1SN sssj193018 0 17.5242 17.9317 18.2773 18.5457
PS1SN PS1SN sssj193018 0 17.5234 17.9311 18.2768 18.5453
PS1SN PS1SN sssj193018 0 17.5237 17.9327 18.2781 18.5456
PS1SN PS1SN sssj193018 0 17.5192 17.9307 18.28 18.551
PS1SN PS1SN sssj193018 0 17.5252 17.934 18.2798 18.5479
PS1SN PS1SN sssj193018 0 17.5211 17.9323 18.2809 18.5514
PS1SN PS1SN sssj193018 0 17.5229 17.9328 18.2787 18.5465
PS1SN PS1SN sssj193018 0 17.5211 17.932 18.2805 18.551
PS1SN PS1SN sssj193018 0 17.522 17.9316 18.2784 18.5474
PS1SN PS1SN sssj193018 0 17.5221 17.9332 18.2808 18.5502
PS1SN PS1SN sssj193018 0 17.5224 17.9316 18.2788 18.5482
PS1SN PS1SN sssj193018 0 17.5219 17.9323 18.2797 18.5492
PS1SN PS1SN sssj193018 0 17.5221 17.9326 18.2809 18.5514
PS1SN PS1SN sssj193018 0 17.524 17.9336 18.281 18.5507
PS1SN PS1SN sssj193018 0 17.5224 17.9328 18.2793 18.5475
PS1SN PS1SN sssj193018 0 17.523 17.9325 18.2797 18.5491
PS1SN PS1SN sssj193018 0 17.5223 17.9318 18.2783 18.5469
PS1SN PS1SN sssj193018 0 17.523 17.9324 18.2799 18.5497
PS1SN PS1SN sssj193018 0 17.5212 17.9318 18.2804 18.5508
PS1SN PS1SN sssj193018 0 17.522 17.9323 18.2804 18.5506
PS1SN PS1SN sssj193018 0 17.5211 17.9318 18.2799 18.5501
PS1SN PS1SN sssj193018 0 17.5233 17.9329 18.2809 18.5513
PS1SN PS1SN sssj193018 0 17.5231 17.9319 18.2786 18.5477
PS1SN PS1SN sssj193018 0 17.5209 17.9316 18.2785 18.5472
PS1SN PS1SN sssj193018 0 17.5211 17.9304 18.2784 18.5488
PS1SN PS1SN sssj193018 0 17.5229 17.9325 18.2804 18.5504
PS1SN PS1SN sssj193018 0 17.5218 17.9309 18.2771 18.5455
PS1SN PS1SN sssj193018 0 17.5235 17.9334 18.2795 18.5474
PS1SN PS1SN sssj193018 0 17.5233 17.9323 18.279 18.5481
PS1SN PS1SN sssj193018 0 17.5214 17.9318 18.2795 18.549
PS1SN PS1SN sssj193018 0 17.5234 17.9329 18.2798 18.5486
PS1SN PS1SN sssj193018 0 17.5231 17.9325 18.2796 18.5492
PS1SN PS1SN sssj193018 0 17.5231 17.9315 18.2779 18.5467
PS1SN PS1SN sssj193018 0 17.5214 17.9315 18.2801 18.5508
PS1SN PS1SN sssj193018 0 17.5221 17.9315 18.2796 18.5499
PS1SN PS1SN sssj193018 0 17.5243 17.9333 18.2795 18.5478
PS1SN PS1SN sssj193018 0 17.5222 17.9313 18.2784 18.5479
PS1SN PS1SN sssj193018 0 17.5217 17.9318 18.2797 18.5495
PS1SN PS1SN sssj193018 0 17.5245 17.9337 18.2796 18.5479
PS1SN PS1SN sssj193018 0 17.5236 17.9322 18.2778 18.5457
PS1SN PS1SN sssj193018 0 17.5201 17.9296 18.2772 18.5469
PS1SN PS1SN sssj193018 0 17.5232 17.9316 18.2778 18.5464
PS1SN PS1SN sssj193018 0 17.5229 17.9326 18.2802 18.5498
PS1SN PS1SN sssj193018 0 17.524 17.9344 18.2812 18.55
PS1SN PS1SN sssj193018 0 17.5202 17.9303 18.2778 18.5475
PS1SN PS1SN sssj193018 0 17.5234 17.9342 18.2821 18.552
PS1SN PS1SN sssj193018 0 17.5221 17.9343 18.2831 18.5535
PS1SN PS1SN sssj193018 0 17.5239 17.9342 18.2822 18.5523
PS1SN PS1SN sssj193018 0 17.5225 17.9342 18.2836 18.5546
PS1SN PS1SN sssj193018 0 17.524 17.9332 18.28 18.5492
PS1SN PS1SN sssj193018 0 17.5227 17.933 18.2808 18.5506
PS1SN PS1SN sssj193018 0 17.5218 17.9325 18.2805 18.5504
PS1SN PS1SN sssj193018 0 17.5216 17.9318 18.2799 18.5501
PS1SN PS1SN sssj193018 0 17.5232 17.9332 18.2808 18.5503
PS1SN PS1SN sssj193018 0 17.5243 17.9344 18.2804 18.5483
PS1SN PS1SN sssj193018 0 17.5242 17.9345 18.2819 18.5514
PS1SN PS1SN sssj193018 0 17.5248 17.9352 18.2822 18.5511
PS1SN PS1SN sssj193018 0 17.5216 17.9312 18.2788 18.5485
PS1SN PS1SN sssj193018 0 17.5226 17.9328 18.2801 18.5492
PS1SN PS1SN sssj193018 0 17.5229 17.9333 18.281 18.5508
PS1SN PS1SN sssj193018 0 17.5227 17.9322 18.279 18.5478
PS1SN PS1SN sssj193018 0 17.5224 17.9324 18.2801 18.5499
PS1SN PS1SN sssj193018 0 17.522 17.933 18.2807 18.55
PS1SN PS1SN sssj193018 0 17.5233 17.933 18.2811 18.5514
PS1SN PS1SN sssj193018 0 17.5253 17.9349 18.2808 18.5486
PS1SN PS1SN sssj193018 0 17.5233 17.9323 18.2793 18.5486
PS1SN PS1SN sssj193018 0 17.5224 17.9324 18.279 18.5476
PS1SN PS1SN sssj193018 0 17.5231 17.9335 18.2802 18.5487
PS1SN PS1SN sssj193018 0 17.5233 17.9337 18.2797 18.5474
PS1SN PS1SN sssj193018 0 17.5204 17.9306 18.2785 18.5484
PS1SN PS1SN sssj193018 0 17.5213 17.933 18.2823 18.5532
PS1SN PS1SN sssj193018 0 17.5241 17.9323 18.2775 18.5453
PS1SN PS1SN sssj193018 0 17.5231 17.9338 18.282 18.552
PS1SN PS1SN sssj193018 0 17.5237 17.9335 18.2809 18.5502
PS1SN PS1SN sssj193018 0 17.5218 17.9321 18.2794 18.5488
PS1SN PS1SN sssj193018 0 17.5219 17.9307 18.2779 18.5474
PS1SN PS1SN sssj193018 0 17.5238 17.9341 18.2814 18.5505
PS1SN PS1SN sssj193018 0 17.5215 17.9309 18.2776 18.5464
PS1SN PS1SN sssj193018 0 17.5234 17.9334 18.2798 18.5484
PS1SN PS1SN sssj193018 0 17.5223 17.9324 18.2806 18.5508
PS1SN PS1SN sssj193018 0 17.5234 17.9342 18.2824 18.5524
PS1SN PS1SN sssj193018 0 17.5234 17.933 18.2796 18.5484
PS1SN PS1SN sssj193018 0 17.5218 17.9313 18.2777 18.5463
PS1SN PS1SN sssj193018 0 17.5208 17.9321 18.2803 18.5501
PS1SN PS1SN sssj193018 0 17.5226 17.9331 18.2806 18.5499
PS1SN PS1SN sssj193018 0 17.5237 17.9333 18.2801 18.5492
PS1SN PS1SN sssj193018 0 17.5224 17.9313 18.2783 18.548
PS1SN PS1SN sssj193018 0 17.5225 17.9334 18.2814 18.5512
PS1SN PS1SN sssj193018 0 17.5227 17.9326 18.2794 18.5483
PS1SN PS1SN sssj193018 0 17.5228 17.9332 18.2795 18.5476
PS1SN PS1SN sssj193018 0 17.5202 17.9318 18.2788 18.5473
PS1SN PS1SN wd1203 0 16.5146 16.9263 17.2763 17.5489
PS1SN PS1SN wd1203 0 16.5126 16.925 17.2739 17.5449
PS1SN PS1SN wd1203 0 16.5126 16.922 17.2711 17.5436
PS1SN PS1SN wd1203 0 16.5115 16.9219 17.2712 17.5435
PS1SN PS1SN wd1203 0 16.514 16.9254 17.2741 17.5455
PS1SN PS1SN wd1203 0 16.5134 16.9233 17.2724 17.5447
PS1SN PS1SN wd1203 0 16.5129 16.9233 17.2734 17.5469
PS1SN PS1SN wd1203 0 16.5152 16.9261 17.2737 17.5441
PS1SN PS1SN wd1203 0 16.5158 16.9269 17.2745 17.5448
PS1SN PS1SN wd1203 0 16.5136 16.9234 17.2724 17.5443
PS1SN PS1SN wd1203 0 16.511 16.9218 17.2703 17.5418
PS1SN PS1SN wd1203 0 16.5159 16.9268 17.2752 17.5466
PS1SN PS1SN wd1203 0 16.5135 16.9247 17.2732 17.5445
PS1SN PS1SN wd1203 0 16.5128 16.9248 17.2742 17.546
PS1SN PS1SN wd1203 0 16.5163 16.9255 17.2736 17.5449
PS1SN PS1SN wd1203 0 16.5129 16.9245 17.2734 17.5447
PS1SN PS1SN wd1203 0 16.5162 16.9252 17.272 17.5421
PS1SN PS1SN wd1203 0 16.5097 16.9209 17.2716 17.5454
PS1SN PS1SN wd1203 0 16.5145 16.9245 17.2725 17.5436
PS1SN PS1SN wd1203 0 16.5134 16.9243 17.273 17.5445
PS1SN PS1SN wd1203 0 16.5137 16.9233 17.2731 17.5461
PS1SN PS1SN wd1203 0 16.5122 16.9242 17.2736 17.5456
PS1SN PS1SN wd1203 0 16.5138 16.9242 17.2731 17.5449
PS1SN PS1SN wd1203 0 16.5165 16.9258 17.2735 17.5441
PS1SN PS1SN wd1203 0 16.5127 16.9256 17.2749 17.5466
PS1SN PS1SN wd1203 0 16.5124 16.9226 17.272 17.5446
PS1SN PS1SN wd1203 0 16.5131 16.9241 17.2736 17.546
PS1SN PS1SN wd1203 0 16.5137 16.9236 17.2725 17.5445
PS1SN PS1SN wd1203 0 16.5157 16.9262 17.2742 17.5452
PS1SN PS1SN wd1203 0 16.5127 16.9224 17.2725 17.5462
PS1SN PS1SN wd1203 0 16.5156 16.9269 17.2743 17.5441
PS1SN PS1SN wd1203 0 16.513 16.924 17.2733 17.5459
PS1SN PS1SN wd1203 0 16.5112 16.9227 17.2722 17.5446
PS1SN PS1SN wd1203 0 16.512 16.9235 17.2729 17.545
PS1SN PS1SN wd1203 0 16.5146 16.925 17.2736 17.5452
PS1SN PS1SN wd1203 0 16.5125 16.9232 17.2732 17.5462
PS1SN PS1SN wd1203 0 16.5119 16.9247 17.2735 17.5444
PS1SN PS1SN wd1203 0 16.5119 16.924 17.2725 17.5435
PS1SN PS1SN wd1203 0 16.5154 16.9261 17.2745 17.5459
PS1SN PS1SN wd1203 0 16.5113 16.9235 17.2725 17.544
PS1SN PS1SN wd1203 0 16.513 16.9245 17.273 17.5439
PS1SN PS1SN wd1203 0 16.5147 16.9251 17.274 17.5457
PS1SN PS1SN wd1203 0 16.5123 16.9223 17.2713 17.5434
PS1SN PS1SN wd1203 0 16.5136 16.924 17.2731 17.5453
PS1SN PS1SN wd1203 0 16.5135 16.9256 17.2742 17.5449
PS1SN PS1SN wd1203 0 16.5127 16.922 17.2709 17.5436
PS1SN PS1SN wd1203 0 16.5121 16.9229 17.2711 17.5425
PS1SN PS1SN wd1203 0 16.5142 16.9248 17.2744 17.5468
PS1SN PS1SN wd1203 0 16.5151 16.9247 17.2726 17.5438
PS1SN PS1SN wd1203 0 16.5124 16.9242 17.2735 17.5452
PS1SN PS1SN wd1203 0 16.5136 16.924 17.2729 17.5447
PS1SN PS1SN wd1203 0 16.5139 16.9251 17.274 17.5454
PS1SN PS1SN wd1203 0 16.5147 16.9255 17.2743 17.5457
PS1SN PS1SN wd1203 0 16.5138 16.9258 17.2747 17.5457
PS1SN PS1SN wd1203 0 16.5116 16.923 17.2728 17.5454
PS1SN PS1SN wd1203 0 16.5151 16.9252 17.2747 17.5474
PS1SN PS1SN wd1203 0 16.5122 16.924 17.2726 17.5439
PS1SN PS1SN wd1203 0 16.5164 16.9265 17.2752 17.547
PS1SN PS1SN wd1203 0 16.5167 16.9264 17.2747 17.546
PS1SN PS1SN wd1203 0 16.5154 16.9256 17.2744 17.5464
PS1SN PS1SN wd1203 0 16.5133 16.9235 17.2723 17.5442
PS1SN PS1SN wd1203 0 16.5131 16.9242 17.2728 17.5441
PS1SN PS1SN wd1203 0 16.513 16.9235 17.2734 17.5467
PS1SN PS1SN wd1203 0 16.5145 16.9243 17.2722 17.5437
PS1SN PS1SN wd1203 0 16.5137 16.9254 17.2729 17.5428
PS1SN PS1SN wd1203 0 16.5157 16.9261 17.2739 17.5448
PS1SN PS1SN wd1203 0 16.5128 16.923 17.2728 17.546
PS1SN PS1SN wd1203 0 16.5151 16.9258 17.2738 17.5445
PS1SN PS1SN wd1203 0 16.5132 16.9245 17.2732 17.5444
PS1SN PS1SN wd1203 0 16.5167 16.9264 17.275 17.5468
PS1SN PS1SN wd1203 0 16.5128 16.9251 17.2741 17.5454
PS1SN PS1SN wd1203 0 16.5134 16.9244 17.2731 17.5448
PS1SN PS1SN wd1203 0 16.5133 16.9251 17.274 17.5455
PS1SN PS1SN wd1203 0 16.5112 16.9233 17.2726 17.544
PS1SN PS1SN wd1203 0 16.5155 16.9243 17.2717 17.5424
PS1SN PS1SN wd1203 0 16.514 16.9246 17.2735 17.5453
PS1SN PS1SN wd1203 0 16.5137 16.925 17.2739 17.5454
PS1SN PS1SN wd1203 0 16.5136 16.9246 17.274 17.5459
PS1SN PS1SN wd1203 0 16.5136 16.9256 17.2744 17.5459
PS1SN PS1SN wd1203 0 16.5142 16.924 17.2728 17.5444
PS1SN PS1SN wd1203 0 16.5165 16.9249 17.2726 17.5439
PS1SN PS1SN wd1203 0 16.5132 16.9251 17.2744 17.5461
PS1SN PS1SN wd1203 0 16.5134 16.9239 17.2728 17.5447
PS1SN PS1SN wd1203 0 16.5131 16.9254 17.2753 17.5476
PS1SN PS1SN wd1203 0 16.5133 16.9254 17.2745 17.5458
PS1SN PS1SN wd1203 0 16.5141 16.9247 17.2723 17.543
PS1SN PS1SN wd1203 0 16.5137 16.9226 17.2722 17.5453
PS1SN PS1SN wd1203 0 16.5143 16.9248 17.2731 17.5444
PS1SN PS1SN wd1203 0 16.5124 16.9241 17.273 17.5444
PS1SN PS1SN wd1203 0 16.508 16.9222 17.2731 17.5455
PS1SN PS1SN wd1203 0 16.514 16.9214 17.2684 17.5395
PS1SN PS1SN wd1203 0 16.5129 16.9214 17.2703 17.5431
PS1SN PS1SN wd1203 0 16.5136 16.925 17.2728 17.5429
PS1SN PS1SN wd1203 0 16.5132 16.9255 17.2741 17.5448
PS1SN PS1SN wd1203 0 16.5134 16.9243 17.273 17.5446
PS1SN PS1SN wd1203 0 16.5127 16.9252 17.2752 17.5476
PS1SN PS1SN wd1203 0 16.5132 16.9236 17.272 17.5435
PS1SN PS1SN wd1203 0 16.5131 16.9231 17.2712 17.5425
PS1SN PS1SN wd1529 0 16.5967 17.0567 17.4363 17.7258
PS1SN PS1SN wd1529 0 16.597 17.0563 17.4349 17.7236
PS1SN PS1SN wd1529 0 16.5959 17.0559 17.4351 17.7235
PS1SN PS1SN wd1529 0 16.5974 17.0564 17.4354 17.7243
PS1SN PS1SN wd1529 0 16.5968 17.0562 17.435 17.7239
PS1SN PS1SN wd1529 0 16.595 17.0556 17.4354 17.7246
PS1SN PS1SN wd1529 0 16.5943 17.055 17.4351 17.725
PS1SN PS1SN wd1529 0 16.5966 17.0558 17.4341 17.7219
PS1SN PS1SN wd1529 0 16.5965 17.0559 17.4342 17.7221
PS1SN PS1SN wd1529 0 16.5974 17.0573 17.4362 17.7247
PS1SN PS1SN wd1529 0 16.5945 17.0554 17.436 17.7262
PS1SN PS1SN wd1529 0 16.5954 17.0554 17.4353 17.7249
PS1SN PS1SN wd1529 0 16.5958 17.0568 17.4365 17.7256
PS1SN PS1SN wd1529 0 16.5963 17.0555 17.4346 17.7238
PS1SN PS1SN wd1529 0 16.5952 17.0555 17.4352 17.7247
PS1SN PS1SN wd1529 0 16.5961 17.0569 17.4368 17.7269
PS1SN PS1SN wd1529 0 16.595 17.0542 17.4336 17.7231
PS1SN PS1SN wd1529 0 16.5956 17.0553 17.4342 17.7231
PS1SN PS1SN wd1529 0 16.5957 17.0555 17.4349 17.7244
PS1SN PS1SN wd1529 0 16.5952 17.0558 17.4356 17.7254
PS1SN PS1SN wd1529 0 16.5953 17.0548 17.4339 17.7234
PS1SN PS1SN wd1529 0 16.595 17.0562 17.4366 17.7265
PS1SN PS1SN wd1529 0 16.5958 17.0557 17.4348 17.7238
PS1SN PS1SN wd1529 0 16.5969 17.0555 17.4339 17.7226
PS1SN PS1SN wd1529 0 16.5967 17.0578 17.4377 17.7266
PS1SN PS1SN wd1529 0 16.5983 17.0574 17.4361 17.7246
PS1SN PS1SN wd1529 0 16.5974 17.0574 17.4367 17.7259
PS1SN PS1SN wd1529 0 16.5969 17.0571 17.4371 17.7271
PS1SN PS1SN wd1529 0 16.5965 17.0559 17.435 17.7246
PS1SN PS1SN wd1529 0 16.5959 17.0553 17.4342 17.7232
PS1SN PS1SN wd1529 0 16.596 17.0561 17.4357 17.7254
PS1SN PS1SN wd1529 0 16.597 17.0563 17.4351 17.7234
PS1SN PS1SN wd1529 0 16.5956 17.0564 17.4367 17.726
PS1SN PS1SN wd1529 0 16.5954 17.0547 17.434 17.7231
PS1SN PS1SN wd1529 0 16.5956 17.056 17.4351 17.7234
PS1SN PS1SN wd1529 0 16.5969 17.0557 17.4348 17.7243
PS1SN PS1SN wd1529 0 16.596 17.057 17.4363 17.7248
PS1SN PS1SN wd1529 0 16.5966 17.0571 17.4361 17.7244
PS1SN PS1SN wd1529 0 16.5963 17.0564 17.4361 17.7255
PS1SN PS1SN wd1529 0 16.5942 17.055 17.434 17.722
PS1SN PS1SN wd1529 0 16.5959 17.0557 17.435 17.7238
PS1SN PS1SN wd1529 0 16.5966 17.0555 17.4342 17.7228
PS1SN PS1SN wd1529 0 16.5941 17.0535 17.4331 17.7222
PS1SN PS1SN wd1529 0 16.596 17.0564 17.4365 17.7258
PS1SN PS1SN wd1529 0 16.5964 17.057 17.4361 17.7247
PS1SN PS1SN wd1529 0 16.5957 17.0545 17.4335 17.7224
PS1SN PS1SN wd1529 0 16.5968 17.0565 17.4355 17.7241
PS1SN PS1SN wd1529 0 16.5954 17.0559 17.4354 17.7244
PS1SN PS1SN wd1529 0 16.5977 17.0572 17.4362 17.7254
PS1SN PS1SN wd1529 0 16.5968 17.057 17.4365 17.7255
PS1SN PS1SN wd1529 0 16.5953 17.0556 17.4351 17.7245
PS1SN PS1SN wd1529 0 16.5967 17.0573 17.4368 17.7259
PS1SN PS1SN wd1529 0 16.5953 17.0557 17.4352 17.7242
PS1SN PS1SN wd1529 0 16.5968 17.0568 17.4358 17.7247
PS1SN PS1SN wd1529 0 16.5949 17.0543 17.4337 17.723
PS1SN PS1SN wd1529 0 16.5955 17.0569 17.4367 17.7253
PS1SN PS1SN wd1529 0 16.5962 17.0553 17.4341 17.7231
PS1SN PS1SN wd1529 0 16.5951 17.0569 17.4371 17.726
PS1SN PS1SN wd1529 0 16.5959 17.0561 17.4358 17.725
PS1SN PS1SN wd1529 0 16.5953 17.0552 17.4343 17.7227
PS1SN PS1SN wd1529 0 16.5961 17.0555 17.4346 17.7238
PS1SN PS1SN wd1529 0 16.5955 17.0553 17.4346 17.7238
PS1SN PS1SN wd1529 0 16.5938 17.0552 17.4355 17.7249
PS1SN PS1SN wd1529 0 16.5959 17.057 17.4367 17.7261
PS1SN PS1SN wd1529 0 16.5967 17.0559 17.4348 17.7239
PS1SN PS1SN wd1529 0 16.5947 17.0561 17.4368 17.7269
PS1SN PS1SN wd1529 0 16.5955 17.0546 17.433 17.7215
PS1SN PS1SN wd1529 0 16.5953 17.0548 17.4347 17.7245
PS1SN PS1SN wd1529 0 16.5961 17.0562 17.4356 17.7247
PS1SN PS1SN wd1529 0 16.5957 17.0563 17.436 17.7258
PS1SN PS1SN wd1529 0 16.5959 17.0559 17.4353 17.7246
PS1SN PS1SN wd1529 0 16.5961 17.0548 17.4336 17.7225
